species,decimalLongitude,decimalLatitude
Lithobates catesbeianus,-80.142156,41.893456
Lithobates catesbeianus,-122.62448,45.440913
Lithobates catesbeianus,-111.041033,31.613697
Lithobates catesbeianus,-72.913107,41.571619
Lithobates catesbeianus,-110.59496,31.337735
Lithobates catesbeianus,-78.414278,35.62558
Lithobates catesbeianus,-84.620462,33.978675
Lithobates catesbeianus,-82.836237,41.651197
Lithobates catesbeianus,-90.506133,38.46082
Lithobates catesbeianus,-72.418875,43.656719
Lithobates catesbeianus,-76.031164,42.990078
Lithobates catesbeianus,-92.958992,30.216117
Lithobates catesbeianus,-70.967812,41.857553
Lithobates catesbeianus,-82.601952,41.414368
Lithobates catesbeianus,-110.846328,32.23918
Lithobates catesbeianus,-86.382867,33.819867
Lithobates catesbeianus,-76.282616,42.187215
Lithobates catesbeianus,-79.267555,35.465637
Lithobates catesbeianus,-121.530091,37.389216
Lithobates catesbeianus,-81.405231,40.68905
Lithobates catesbeianus,-82.63577,28.016482
Lithobates catesbeianus,-122.380792,48.822425
Lithobates catesbeianus,-99.079551,37.341689
Lithobates catesbeianus,-71.208603,41.933418
Lithobates catesbeianus,-122.549163,47.82128
Lithobates catesbeianus,-86.311327,39.662238
Lithobates catesbeianus,-97.223135,37.550406
Lithobates catesbeianus,-103.917763,42.77011
Lithobates catesbeianus,-82.158836,33.464938
Lithobates catesbeianus,-77.345693,44.274484
Lithobates catesbeianus,-85.790064,38.951104
Lithobates catesbeianus,-97.877813,38.088295
Lithobates catesbeianus,-82.517509,41.954199
Lithobates catesbeianus,-95.187713,38.776805
Lithobates catesbeianus,-122.57888,48.829078
Lithobates catesbeianus,-83.557283,42.529208
Lithobates catesbeianus,-73.455345,40.691503
Lithobates catesbeianus,-121.181525,38.737445
Lithobates catesbeianus,-79.495213,46.346553
Lithobates catesbeianus,-77.054244,38.827392
Lithobates catesbeianus,-73.891052,40.893925
Lithobates catesbeianus,-83.75064,35.937853
Lithobates catesbeianus,-73.128576,40.833653
Lithobates catesbeianus,-87.167424,38.701956
Lithobates catesbeianus,-77.041422,38.747028
Lithobates catesbeianus,-81.7976,30.05117
Lithobates catesbeianus,-78.641923,39.715415
Lithobates catesbeianus,-76.888624,38.625207
Lithobates catesbeianus,-82.246422,39.467509
Lithobates catesbeianus,-83.062828,39.961722
Lithobates catesbeianus,-80.09188,39.517883
Lithobates catesbeianus,-113.941824,37.860835
Lithobates catesbeianus,-70.840397,42.584239
Lithobates catesbeianus,-96.452196,32.907193
Lithobates catesbeianus,-75.081343,38.720567
Lithobates catesbeianus,-123.140806,45.52703
Lithobates catesbeianus,-91.754835,42.872428
Lithobates catesbeianus,-96.556449,32.862029
Lithobates catesbeianus,-88.917601,37.248527
Lithobates catesbeianus,-77.603005,42.912413
Lithobates catesbeianus,-123.039694,46.95837
Lithobates catesbeianus,-88.023465,41.532871
Lithobates catesbeianus,-97.606752,39.001799
Lithobates catesbeianus,-75.247872,45.344253
Lithobates catesbeianus,-74.374612,41.434558
Lithobates catesbeianus,-73.632812,41.506614
Lithobates catesbeianus,-77.11241,38.950509
Lithobates catesbeianus,-90.387341,38.703039
Lithobates catesbeianus,-123.464714,48.465025
Lithobates catesbeianus,-87.716141,41.452004
Lithobates catesbeianus,-69.830717,44.442573
Lithobates catesbeianus,-122.519923,38.207027
Lithobates catesbeianus,-107.9824,30.4022
Lithobates catesbeianus,-80.40335,42.671705
Lithobates catesbeianus,-77.309065,38.769354
Lithobates catesbeianus,-76.394461,44.967541
Lithobates catesbeianus,-76.34077,41.858407
Lithobates catesbeianus,-79.603363,37.44628
Lithobates catesbeianus,-94.014063,37.820828
Lithobates catesbeianus,-84.375542,33.78833
Lithobates catesbeianus,-74.796394,45.029807
Lithobates catesbeianus,-117.376183,46.63527
Lithobates catesbeianus,-76.582761,44.463965
Lithobates catesbeianus,-96.985845,37.251603
Lithobates catesbeianus,-75.0932,40.273972
Lithobates catesbeianus,-124.282005,49.992438
Lithobates catesbeianus,-77.951605,34.301521
Lithobates catesbeianus,-80.218921,43.503418
Lithobates catesbeianus,-104.585183,36.352133
Lithobates catesbeianus,-72.57235,42.257013
Lithobates catesbeianus,-71.607845,42.43341
Lithobates catesbeianus,-88.003815,42.014084
Lithobates catesbeianus,-105.225089,40.141817
Lithobates catesbeianus,-79.948588,40.436684
Lithobates catesbeianus,-73.306922,41.602662
Lithobates catesbeianus,-119.8033,37.497967
Lithobates catesbeianus,-96.508353,32.999021
Lithobates catesbeianus,-79.415092,40.852672
Lithobates catesbeianus,-83.73491,40.362769
Lithobates catesbeianus,-76.827891,39.310236
Lithobates catesbeianus,-64.804293,44.344573
Lithobates catesbeianus,-74.61353,45.09785
Lithobates catesbeianus,-77.340355,38.96648
Lithobates catesbeianus,-104.677229,38.754779
Lithobates catesbeianus,-117.758998,33.69743
Lithobates catesbeianus,-81.503695,28.451397
Lithobates catesbeianus,-71.407385,41.93542
Lithobates catesbeianus,-117.127001,46.768996
Lithobates catesbeianus,-83.472892,42.550413
Lithobates catesbeianus,-77.099422,38.622915
Lithobates catesbeianus,-94.239751,43.08531
Lithobates catesbeianus,-95.446712,29.370032
Lithobates catesbeianus,-117.709593,33.552684
Lithobates catesbeianus,-78.949369,35.614977
Lithobates catesbeianus,-74.491999,40.713766
Lithobates catesbeianus,-81.829523,41.449964
Lithobates catesbeianus,-111.895861,34.765703
Lithobates catesbeianus,-112.026225,41.0501
Lithobates catesbeianus,-74.384772,41.004367
Lithobates catesbeianus,-88.311372,41.869689
Lithobates catesbeianus,-75.919601,40.279812
Lithobates catesbeianus,-76.663404,41.097463
Lithobates catesbeianus,-79.162229,40.611713
Lithobates catesbeianus,-75.456708,38.520106
Lithobates catesbeianus,-79.786275,39.47816
Lithobates catesbeianus,-91.072047,41.353723
Lithobates catesbeianus,-75.979575,40.775183
Lithobates catesbeianus,-81.240803,43.041183
Lithobates catesbeianus,-85.247761,38.4931
Lithobates catesbeianus,-75.424479,39.94653
Lithobates catesbeianus,-88.709329,42.069337
Lithobates catesbeianus,-95.493474,29.33899
Lithobates catesbeianus,-96.59053,39.249413
Lithobates catesbeianus,-122.707092,38.575233
Lithobates catesbeianus,-121.808715,37.27987
Lithobates catesbeianus,-83.102031,39.876901
Lithobates catesbeianus,-88.203497,42.147667
Lithobates catesbeianus,-83.907235,39.913638
Lithobates catesbeianus,-76.295175,44.701873
Lithobates catesbeianus,-122.584883,49.050839
Lithobates catesbeianus,-122.242583,45.448508
Lithobates catesbeianus,-82.906795,34.726743
Lithobates catesbeianus,-70.934829,42.099872
Lithobates catesbeianus,-82.126839,39.368912
Lithobates catesbeianus,-120.829193,41.013256
Lithobates catesbeianus,-95.907302,41.444212
Lithobates catesbeianus,-98.394212,32.96592
Lithobates catesbeianus,-121.182427,38.65236
Lithobates catesbeianus,-64.746195,45.039283
Lithobates catesbeianus,-88.192399,42.981823
Lithobates catesbeianus,-79.622171,44.615916
Lithobates catesbeianus,-97.449983,35.189228
Lithobates catesbeianus,-72.657853,45.349892
Lithobates catesbeianus,-122.879837,38.640981
Lithobates catesbeianus,-80.92923,32.206262
Lithobates catesbeianus,-79.770876,44.619637
Lithobates catesbeianus,-82.841043,27.882203
Lithobates catesbeianus,-73.302763,41.123022
Lithobates catesbeianus,-122.413855,38.861908
Lithobates catesbeianus,-87.929992,42.035437
Lithobates catesbeianus,-76.59417,39.244603
Lithobates catesbeianus,-73.207742,43.403923
Lithobates catesbeianus,-78.652878,38.583122
Lithobates catesbeianus,-81.158632,28.459079
Lithobates catesbeianus,-71.030624,42.488163
Lithobates catesbeianus,-76.243006,44.463965
Lithobates catesbeianus,-96.472052,32.839155
Lithobates catesbeianus,-82.895663,42.062988
Lithobates catesbeianus,-84.874992,37.942831
Lithobates catesbeianus,-117.213012,33.845054
Lithobates catesbeianus,-69.687809,44.373062
Lithobates catesbeianus,-71.587219,42.570563
Lithobates catesbeianus,-78.539757,44.341779
Lithobates catesbeianus,-95.653455,35.580727
Lithobates catesbeianus,-77.250112,38.590031
Lithobates catesbeianus,-96.172156,41.146546
Lithobates catesbeianus,-97.273799,37.798003
Lithobates catesbeianus,-83.555461,38.165725
Lithobates catesbeianus,-77.186243,38.728745
Lithobates catesbeianus,-75.604235,39.767549
Lithobates catesbeianus,-88.159907,41.831665
Lithobates catesbeianus,-94.661155,37.526837
Lithobates catesbeianus,-123.339701,44.415187
Lithobates catesbeianus,-78.970187,35.743983
Lithobates catesbeianus,-77.301439,39.174569
Lithobates catesbeianus,-95.107613,32.354153
Lithobates catesbeianus,-123.089875,44.776447
Lithobates catesbeianus,-79.712939,44.675606
Lithobates catesbeianus,-84.248166,39.125814
Lithobates catesbeianus,-121.25717,38.555617
Lithobates catesbeianus,-116.499838,48.168817
Lithobates catesbeianus,-78.507319,44.949244
Lithobates catesbeianus,-85.677023,42.225903
Lithobates catesbeianus,-74.690372,45.270935
Lithobates catesbeianus,-76.88182,34.947573
Lithobates catesbeianus,-121.070421,38.679598
Lithobates catesbeianus,-83.959372,41.998793
Lithobates catesbeianus,-97.225167,36.062656
Lithobates catesbeianus,-71.630904,42.808864
Lithobates catesbeianus,-64.86961,45.121443
Lithobates catesbeianus,-78.86833,35.709864
Lithobates catesbeianus,-76.969518,40.184896
Lithobates catesbeianus,-117.700773,33.969437
Lithobates catesbeianus,-77.173173,39.09169
Lithobates catesbeianus,-105.15804,39.880131
Lithobates catesbeianus,-96.660437,39.813398
Lithobates catesbeianus,-95.90303,36.223457
Lithobates catesbeianus,-90.631292,30.382812
Lithobates catesbeianus,-96.077921,41.298214
Lithobates catesbeianus,-66.755079,45.991145
Lithobates catesbeianus,-108.498111,39.05354
Lithobates catesbeianus,-71.506536,43.066436
Lithobates catesbeianus,-99.28331,34.673223
Lithobates catesbeianus,-74.278103,39.758082
Lithobates catesbeianus,-71.777001,43.793747
Lithobates catesbeianus,-117.763602,33.869533
Lithobates catesbeianus,-75.686444,39.855172
Lithobates catesbeianus,-122.762408,38.476733
Lithobates catesbeianus,-84.493011,39.312666
Lithobates catesbeianus,-119.184715,34.991062
Lithobates catesbeianus,-80.40452,37.318703
Lithobates catesbeianus,-84.536503,37.981783
Lithobates catesbeianus,-70.939855,43.144275
Lithobates catesbeianus,-76.37887,37.637245
Lithobates catesbeianus,-87.035447,35.8714
Lithobates catesbeianus,-96.6455,33.090469
Lithobates catesbeianus,-80.488022,37.332798
Lithobates catesbeianus,-87.575356,38.020252
Lithobates catesbeianus,-90.293295,38.774688
Lithobates catesbeianus,-96.266167,29.633856
Lithobates catesbeianus,-121.909683,37.672417
Lithobates catesbeianus,-89.672608,40.767897
Lithobates catesbeianus,-75.542625,39.951052
Lithobates catesbeianus,-96.801901,32.900555
Lithobates catesbeianus,-117.016717,46.716321
Lithobates catesbeianus,-84.145204,39.223605
Lithobates catesbeianus,-75.102559,40.182155
Lithobates catesbeianus,-76.739527,44.323341
Lithobates catesbeianus,-122.298547,47.914313
Lithobates catesbeianus,-72.552894,45.617329
Lithobates catesbeianus,-80.951944,37.977414
Lithobates catesbeianus,-84.20765,35.996188
Lithobates catesbeianus,-74.916018,40.547856
Lithobates catesbeianus,-80.402041,37.370119
Lithobates catesbeianus,-90.25872,38.905292
Lithobates catesbeianus,-119.58957,46.969719
Lithobates catesbeianus,-75.186624,39.690669
Lithobates catesbeianus,-76.709703,37.41275
Lithobates catesbeianus,-86.697127,33.555348
Lithobates catesbeianus,-78.86287,35.904
Lithobates catesbeianus,-77.41997,38.290278
Lithobates catesbeianus,-82.49809,36.386039
Lithobates catesbeianus,-78.491785,35.934575
Lithobates catesbeianus,-97.520028,35.657717
Lithobates catesbeianus,-74.28541,40.925763
Lithobates catesbeianus,-121.23652,37.473889
Lithobates catesbeianus,-96.035303,41.542205
Lithobates catesbeianus,-75.263903,38.821084
Lithobates catesbeianus,-79.989237,32.757045
Lithobates catesbeianus,-94.588913,39.357633
Lithobates catesbeianus,-121.842748,37.517781
Lithobates catesbeianus,-74.315397,40.466186
Lithobates catesbeianus,-96.150642,41.20982
Lithobates catesbeianus,-84.782976,33.884032
Lithobates catesbeianus,-73.610656,41.458171
Lithobates catesbeianus,-77.880608,34.219355
Lithobates catesbeianus,-119.069301,34.486737
Lithobates catesbeianus,-78.500655,39.355958
Lithobates catesbeianus,-73.383177,41.338463
Lithobates catesbeianus,-120.290808,42.411513
Lithobates catesbeianus,-88.034627,37.987609
Lithobates catesbeianus,-77.34911,38.569023
Lithobates catesbeianus,-85.109964,40.720527
Lithobates catesbeianus,-121.012605,39.978342
Lithobates catesbeianus,-82.070707,30.741309
Lithobates catesbeianus,-82.623656,28.080587
Lithobates catesbeianus,-77.662402,37.452439
Lithobates catesbeianus,-74.945978,38.998704
Lithobates catesbeianus,-82.50975,42.038945
Lithobates catesbeianus,-80.2095,34.208264
Lithobates catesbeianus,-91.390262,30.820022
Lithobates catesbeianus,-123.082915,45.507202
Lithobates catesbeianus,-71.11805,42.218638
Lithobates catesbeianus,-116.630211,43.544838
Lithobates catesbeianus,-82.254128,40.799687
Lithobates catesbeianus,-82.337238,27.344017
Lithobates catesbeianus,-77.348849,39.338313
Lithobates catesbeianus,-80.204572,39.279264
Lithobates catesbeianus,-96.056007,41.350945
Lithobates catesbeianus,-118.317337,46.751078
Lithobates catesbeianus,-79.157479,43.082145
Lithobates catesbeianus,-100.912798,38.684281
Lithobates catesbeianus,-79.320231,36.020934
Lithobates catesbeianus,-77.309367,37.419531
Lithobates catesbeianus,-94.459346,29.578494
Lithobates catesbeianus,-97.800159,30.212123
Lithobates catesbeianus,-87.751567,41.393886
Lithobates catesbeianus,-92.574664,40.159575
Lithobates catesbeianus,-86.577338,39.277697
Lithobates catesbeianus,-79.568832,43.794081
Lithobates catesbeianus,-84.223489,39.819422
Lithobates catesbeianus,-84.593654,39.232462
Lithobates catesbeianus,-94.173195,30.852665
Lithobates catesbeianus,-82.609154,36.509638
Lithobates catesbeianus,-119.079981,34.552221
Lithobates catesbeianus,-79.033608,35.899188
Lithobates catesbeianus,-80.534166,37.270945
Lithobates catesbeianus,-81.333686,29.855567
Lithobates catesbeianus,-119.62265,37.381847
Lithobates catesbeianus,-122.848506,49.065907
Lithobates catesbeianus,-96.00621,30.210636
Lithobates catesbeianus,-82.405844,29.613658
Lithobates catesbeianus,-78.757333,41.131292
Lithobates catesbeianus,-116.79255,32.041546
Lithobates catesbeianus,-76.003464,45.836983
Lithobates catesbeianus,-76.768477,45.469481
Lithobates catesbeianus,-70.780608,42.175842
Lithobates catesbeianus,-76.707808,42.218687
Lithobates catesbeianus,-124.053699,44.011407
Lithobates catesbeianus,-118.088078,33.808564
Lithobates catesbeianus,-75.505097,44.712333
Lithobates catesbeianus,-79.008025,40.573812
Lithobates catesbeianus,-87.3895,34.193864
Lithobates catesbeianus,-85.612,42.956353
Lithobates catesbeianus,-86.243892,41.721819
Lithobates catesbeianus,-84.862894,34.999184
Lithobates catesbeianus,-88.053438,37.867267
Lithobates catesbeianus,-108.15864,33.03105
Lithobates catesbeianus,-80.245806,45.3584
Lithobates catesbeianus,-95.107805,29.629443
Lithobates catesbeianus,-118.114435,34.129208
Lithobates catesbeianus,-82.197897,41.303703
Lithobates catesbeianus,-76.471243,44.249796
Lithobates catesbeianus,-71.265963,41.654076
Lithobates catesbeianus,-122.398203,41.572647
Lithobates catesbeianus,-117.21797,34.26064
Lithobates catesbeianus,-90.382341,38.541665
Lithobates catesbeianus,-88.222263,41.837528
Lithobates catesbeianus,-87.728192,41.599402
Lithobates catesbeianus,-121.381891,36.987592
Lithobates catesbeianus,-95.231012,38.915128
Lithobates catesbeianus,-117.281937,33.052775
Lithobates catesbeianus,-71.198539,42.852188
Lithobates catesbeianus,-123.398806,48.510943
Lithobates catesbeianus,-97.089721,38.876055
Lithobates catesbeianus,-82.812075,42.575945
Lithobates catesbeianus,-103.016006,37.138042
Lithobates catesbeianus,-83.012694,34.7203
Lithobates catesbeianus,-79.085036,35.642667
Lithobates catesbeianus,-83.390339,42.56749
Lithobates catesbeianus,-84.149115,34.489673
Lithobates catesbeianus,-79.645545,45.053758
Lithobates catesbeianus,-121.238686,44.288637
Lithobates catesbeianus,-123.795486,49.057619
Lithobates catesbeianus,-72.667183,41.98732
Lithobates catesbeianus,-73.073805,41.529987
Lithobates catesbeianus,-122.939157,38.468873
Lithobates catesbeianus,-70.208093,43.622972
Lithobates catesbeianus,-80.18145,32.566462
Lithobates catesbeianus,-94.692206,37.832839
Lithobates catesbeianus,-122.490953,45.417339
Lithobates catesbeianus,-83.188581,41.612081
Lithobates catesbeianus,-122.656467,49.017714
Lithobates catesbeianus,-78.296402,40.55974
Lithobates catesbeianus,-114.572533,47.640438
Lithobates catesbeianus,-72.5817,40.951611
Lithobates catesbeianus,-122.346489,47.684962
Lithobates catesbeianus,-85.13385,35.015381
Lithobates catesbeianus,-80.955267,35.184879
Lithobates catesbeianus,-72.398797,45.5621
Lithobates catesbeianus,-81.948956,42.264451
Lithobates catesbeianus,-76.831599,34.749935
Lithobates catesbeianus,-76.672603,45.429864
Lithobates catesbeianus,-80.142808,42.892455
Lithobates catesbeianus,-78.62318,44.283553
Lithobates catesbeianus,-75.772214,41.043966
Lithobates catesbeianus,-87.792013,42.146722
Lithobates catesbeianus,-71.662386,41.368349
Lithobates catesbeianus,-72.981804,45.484741
Lithobates catesbeianus,-122.840519,45.657166
Lithobates catesbeianus,-80.548936,37.318863
Lithobates catesbeianus,-87.883659,42.343873
Lithobates catesbeianus,-117.87743,33.902701
Lithobates catesbeianus,-82.452377,28.675322
Lithobates catesbeianus,-94.64859,30.924227
Lithobates catesbeianus,-91.558205,41.681667
Lithobates catesbeianus,-94.131602,41.562888
Lithobates catesbeianus,-86.632928,40.312715
Lithobates catesbeianus,-79.140552,36.006065
Lithobates catesbeianus,-85.507392,41.321824
Lithobates catesbeianus,-72.266395,44.256345
Lithobates catesbeianus,-73.990288,40.652187
Lithobates catesbeianus,-89.375449,42.326315
Lithobates catesbeianus,-78.496106,41.27328
Lithobates catesbeianus,-98.788978,39.91203
Lithobates catesbeianus,-117.166919,33.114437
Lithobates catesbeianus,-76.401193,44.714955
Lithobates catesbeianus,-99.378643,34.979116
Lithobates catesbeianus,-64.954594,45.591506
Lithobates catesbeianus,-94.047688,33.425099
Lithobates catesbeianus,-82.982402,39.33311
Lithobates catesbeianus,-76.249237,44.594063
Lithobates catesbeianus,-96.677982,29.594029
Lithobates catesbeianus,-84.65348,33.828817
Lithobates catesbeianus,-85.907822,32.106433
Lithobates catesbeianus,-76.501025,37.32322
Lithobates catesbeianus,-77.99343,33.85762
Lithobates catesbeianus,-84.097082,34.56525
Lithobates catesbeianus,-91.40403,41.394703
Lithobates catesbeianus,-79.528533,44.029483
Lithobates catesbeianus,-70.938424,43.049471
Lithobates catesbeianus,-85.49752,32.577867
Lithobates catesbeianus,-85.304913,42.54555
Lithobates catesbeianus,-120.793638,35.775437
Lithobates catesbeianus,-96.383133,35.789547
Lithobates catesbeianus,-121.864762,37.455525
Lithobates catesbeianus,-76.200971,36.901453
Lithobates catesbeianus,-69.777055,44.056826
Lithobates catesbeianus,-75.934161,44.384973
Lithobates catesbeianus,-79.008243,36.125788
Lithobates catesbeianus,-72.806144,42.191928
Lithobates catesbeianus,-121.93669,42.581108
Lithobates catesbeianus,-84.561212,33.297772
Lithobates catesbeianus,-88.367347,42.255408
Lithobates catesbeianus,-93.97369,38.969392
Lithobates catesbeianus,-121.620602,38.541162
Lithobates catesbeianus,-90.9137,33.424547
Lithobates catesbeianus,-80.594157,37.219863
Lithobates catesbeianus,-84.562289,34.263075
Lithobates catesbeianus,-79.112513,41.523991
Lithobates catesbeianus,-70.668474,42.180831
Lithobates catesbeianus,-71.423671,41.744621
Lithobates catesbeianus,-78.197117,37.427103
Lithobates catesbeianus,-76.819521,39.215
Lithobates catesbeianus,-74.730238,41.162608
Lithobates catesbeianus,-88.193781,42.756898
Lithobates catesbeianus,-88.068833,42.145297
Lithobates catesbeianus,-84.393533,37.894218
Lithobates catesbeianus,-77.047623,43.147703
Lithobates catesbeianus,-80.458244,42.615119
Lithobates catesbeianus,-76.890488,40.500497
Lithobates catesbeianus,-71.9478,41.361983
Lithobates catesbeianus,-78.029967,39.693307
Lithobates catesbeianus,-95.993272,36.076989
Lithobates catesbeianus,-84.35833,39.36617
Lithobates catesbeianus,-112.936491,37.042819
Lithobates catesbeianus,-76.340469,44.448163
Lithobates catesbeianus,-71.28157,42.372087
Lithobates catesbeianus,-97.363459,37.59742
Lithobates catesbeianus,-82.236608,29.476732
Lithobates catesbeianus,-121.177436,38.967942
Lithobates catesbeianus,-90.175199,44.059137
Lithobates catesbeianus,-85.497738,36.174759
Lithobates catesbeianus,-71.416156,42.279286
Lithobates catesbeianus,-79.527778,45.087789
Lithobates catesbeianus,-82.188675,39.23935
Lithobates catesbeianus,-85.667597,37.915713
Lithobates catesbeianus,-85.2333,41.072175
Lithobates catesbeianus,-80.286272,35.927922
Lithobates catesbeianus,-111.631697,35.183842
Lithobates catesbeianus,-80.594776,37.291038
Lithobates catesbeianus,-91.693239,40.598769
Lithobates catesbeianus,-71.783481,45.521906
Lithobates catesbeianus,-83.180832,41.70443
Lithobates catesbeianus,-84.955491,32.541766
Lithobates catesbeianus,-76.936553,40.986453
Lithobates catesbeianus,-85.828445,38.132908
Lithobates catesbeianus,-96.525767,34.420973
Lithobates catesbeianus,-71.26066,46.877075
Lithobates catesbeianus,-120.434185,35.190515
Lithobates catesbeianus,-84.381252,42.922285
Lithobates catesbeianus,-72.634384,42.958105
Lithobates catesbeianus,-87.512913,40.970486
Lithobates catesbeianus,-96.526244,28.999712
Lithobates catesbeianus,-95.006974,38.764902
Lithobates catesbeianus,-70.178143,44.106496
Lithobates catesbeianus,-89.105775,42.998208
Lithobates catesbeianus,-89.033101,40.1232
Lithobates catesbeianus,-79.065711,40.048846
Lithobates catesbeianus,-93.191194,43.100949
Lithobates catesbeianus,-79.754997,44.896062
Lithobates catesbeianus,-108.668551,39.07468
Lithobates catesbeianus,-84.646811,39.443244
Lithobates catesbeianus,-66.347854,45.446459
Lithobates catesbeianus,-96.318283,30.674955
Lithobates catesbeianus,-118.409653,34.120408
Lithobates catesbeianus,-108.706993,32.854037
Lithobates catesbeianus,-121.436729,43.851243
Lithobates catesbeianus,-95.240403,37.907137
Lithobates catesbeianus,-80.402273,37.200964
Lithobates catesbeianus,-84.0291,39.988989
Lithobates catesbeianus,-92.044974,40.699089
Lithobates catesbeianus,-75.834589,40.028935
Lithobates catesbeianus,-99.200072,18.88907
Lithobates catesbeianus,-105.456108,35.38288
Lithobates catesbeianus,-73.294172,41.20149
Lithobates catesbeianus,-73.538799,42.839478
Lithobates catesbeianus,-108.767306,32.989456
Lithobates catesbeianus,-80.434549,41.595671
Lithobates catesbeianus,-71.701953,43.521955
Lithobates catesbeianus,-88.147514,41.628174
Lithobates catesbeianus,-76.086442,36.675934
Lithobates catesbeianus,-87.648099,42.122264
Lithobates catesbeianus,-122.623008,49.108081
Lithobates catesbeianus,-104.970821,40.528293
Lithobates catesbeianus,-122.596296,37.947454
Lithobates catesbeianus,-80.845954,35.13565
Lithobates catesbeianus,-72.128578,41.805828
Lithobates catesbeianus,-78.32286,44.329002
Lithobates catesbeianus,-82.358514,42.609978
Lithobates catesbeianus,-75.900276,41.250177
Lithobates catesbeianus,-80.512321,37.214542
Lithobates catesbeianus,-123.139511,44.677587
Lithobates catesbeianus,-122.709261,38.137942
Lithobates catesbeianus,-122.480311,49.020783
Lithobates catesbeianus,-117.678288,46.333717
Lithobates catesbeianus,-89.271974,44.543571
Lithobates catesbeianus,-70.090462,41.269368
Lithobates catesbeianus,-82.284086,29.67961
Lithobates catesbeianus,-86.014478,33.911315
Lithobates catesbeianus,-122.62742,38.402696
Lithobates catesbeianus,-106.904329,34.189933
Lithobates catesbeianus,-111.658905,33.256163
Lithobates catesbeianus,-95.51458,29.431019
Lithobates catesbeianus,-124.566855,49.917283
Lithobates catesbeianus,-74.763047,41.226922
Lithobates catesbeianus,-73.686896,40.642666
Lithobates catesbeianus,-117.280176,34.523175
Lithobates catesbeianus,-80.712098,35.263788
Lithobates catesbeianus,-96.124106,36.134698
Lithobates catesbeianus,-77.636062,37.76211
Lithobates catesbeianus,-77.994735,40.490557
Lithobates catesbeianus,-72.44587,42.714845
Lithobates catesbeianus,-82.76428,29.262684
Lithobates catesbeianus,-108.644115,32.826499
Lithobates catesbeianus,-82.218272,27.890511
Lithobates catesbeianus,-108.796151,32.896101
Lithobates catesbeianus,-76.042115,36.708551
Lithobates catesbeianus,-87.048469,37.053097
Lithobates catesbeianus,-88.174017,43.159988
Lithobates catesbeianus,-80.61894,45.769063
Lithobates catesbeianus,-88.726563,36.685013
Lithobates catesbeianus,-81.609371,30.247707
Lithobates catesbeianus,-122.744963,38.526992
Lithobates catesbeianus,-95.605811,30.69709
Lithobates catesbeianus,-105.48569,28.260226
Lithobates catesbeianus,-96.631128,30.95415
Lithobates catesbeianus,-85.766327,42.171948
Lithobates catesbeianus,-79.503532,44.941562
Lithobates catesbeianus,-122.381121,47.071994
Lithobates catesbeianus,-83.115339,40.350823
Lithobates catesbeianus,-106.970117,44.809849
Lithobates catesbeianus,-71.030941,42.851314
Lithobates catesbeianus,-77.802529,37.57287
Lithobates catesbeianus,-88.926963,43.065045
Lithobates catesbeianus,-72.630992,42.663892
Lithobates catesbeianus,-90.734658,29.728883
Lithobates catesbeianus,-73.974415,41.85958
Lithobates catesbeianus,-82.931252,42.105236
Lithobates catesbeianus,-85.14743,41.19495
Lithobates catesbeianus,-102.052864,39.656013
Lithobates catesbeianus,-83.982728,39.817038
Lithobates catesbeianus,-117.408569,48.111713
Lithobates catesbeianus,-75.743366,38.305067
Lithobates catesbeianus,-125.07712,49.779672
Lithobates catesbeianus,-88.160221,42.898894
Lithobates catesbeianus,-73.323033,40.758463
Lithobates catesbeianus,-122.78328,42.331287
Lithobates catesbeianus,-79.061184,42.950112
Lithobates catesbeianus,-73.259078,42.664914
Lithobates catesbeianus,-108.029994,30.135996
Lithobates catesbeianus,-74.004256,41.312618
Lithobates catesbeianus,-81.680498,30.429786
Lithobates catesbeianus,-81.391632,30.055138
Lithobates catesbeianus,-72.45202,41.7186
Lithobates catesbeianus,-84.3786,34.0024
Lithobates catesbeianus,-75.520739,38.088428
Lithobates catesbeianus,-92.001858,30.142122
Lithobates catesbeianus,-74.322201,40.787674
Lithobates catesbeianus,-85.358714,35.037266
Lithobates catesbeianus,-80.41485,37.251548
Lithobates catesbeianus,-106.909303,34.066925
Lithobates catesbeianus,-71.159722,42.169828
Lithobates catesbeianus,-73.185753,44.489862
Lithobates catesbeianus,-80.597788,37.343898
Lithobates catesbeianus,-81.753417,30.162314
Lithobates catesbeianus,-123.164078,43.976685
Lithobates catesbeianus,-114.499712,33.720703
Lithobates catesbeianus,-83.232004,33.031356
Lithobates catesbeianus,-87.4784,35.356363
Lithobates catesbeianus,-123.295236,43.024364
Lithobates catesbeianus,-71.251342,42.058807
Lithobates catesbeianus,-122.203932,47.085146
Lithobates catesbeianus,-76.0477,36.617548
Lithobates catesbeianus,-71.610086,42.08682
Lithobates catesbeianus,-77.873779,37.740063
Lithobates catesbeianus,-84.034154,34.107479
Lithobates catesbeianus,-96.283279,39.001301
Lithobates catesbeianus,-121.338757,39.108401
Lithobates catesbeianus,-76.084332,39.549549
Lithobates catesbeianus,-78.575903,44.885595
Lithobates catesbeianus,-82.557592,35.633643
Lithobates catesbeianus,-71.595046,42.689609
Lithobates catesbeianus,-94.632941,33.278462
Lithobates catesbeianus,-81.653175,41.181217
Lithobates catesbeianus,-95.531367,30.539063
Lithobates catesbeianus,-85.670777,38.767556
Lithobates catesbeianus,-86.723934,38.833857
